0001001100011001 0000000000000000
0001100010001101 0000000000000000
0001110111110100 0000000000000000
0010001101001110 0000000000000000
0010100010010110 0000000000000000
0010110111001011 0000000000000000
0011001011101010 0000000000000000
0011011111110001 0000000000000000
0011110011011101 0000000000000000
0100000110101100 0000000000000000
0100011001011011 0000000000000000
0100101011101001 0000000000000000
0100111101010011 0000000000000000
0101001110010111 0000000000000000
0101011110110011 0000000000000000
0101101110100101 0000000000000000
0101111101101100 0000000000000000
0110001100000101 0000000000000000
0110011001101110 0000000000000000
0110100110100111 0000000000000000
0110110010101101 0000000000000000
0110111101111111 0000000000000000
0111001000011011 0000000000000000
0111010010000001 0000000000000000
0111011010110000 0000000000000000
0111100010100110 0000000000000000
0111101001100010 0000000000000000
0111101111100011 0000000000000000
0111110100101001 0000000000000000
0111111000110100 0000000000000000
0111111100000010 0000000000000000
0111111110010011 0000000000000000
0111111111101000 0000000000000000
0111111111111111 0000000000000000
0111111111011001 0000000000000000
0111111101110110 0000000000000000
0111111011010110 0000000000000000
0111110111111001 0000000000000000
0111110011100001 0000000000000000
0111101110001100 0000000000000000
0111100111111100 0000000000000000
0111100000110010 0000000000000000
0111011000101111 0000000000000000
0111001111110011 0000000000000000
0111000110000000 0000000000000000
0110111011010110 0000000000000000
0110101111110111 0000000000000000
0110100011100101 0000000000000000
0110010110100001 0000000000000000
0110001000101100 0000000000000000
0101111010001000 0000000000000000
0101101010110111 0000000000000000
0101011010111010 0000000000000000
0101001010010101 0000000000000000
0100111001000111 0000000000000000
0100100111010100 0000000000000000
0100010100111110 0000000000000000
0100000010000111 0000000000000000
0011101110110001 0000000000000000
0011011010111110 0000000000000000
0011000110110001 0000000000000000
0010110010001101 0000000000000000
0010011101010011 0000000000000000
0010001000000110 0000000000000000
0001110010101001 0000000000000000
0001011100111111 0000000000000000
0001000111001001 0000000000000000
0000110001001011 0000000000000000
0000011011000111 0000000000000000
0000000100111111 0000000000000000
1111101110111000 0000000000000000
1111011000110010 0000000000000000
1111000010110001 0000000000000000
1110101100110111 0000000000000000
1110010111000111 0000000000000000
1110000001100100 0000000000000000
1101101100010000 0000000000000000
1101010111001101 0000000000000000
1101000010011110 0000000000000000
1100101110000111 0000000000000000
1100011010001000 0000000000000000
1100000110100101 0000000000000000
1011110011011111 0000000000000000
1011100000111010 0000000000000000
1011001110110111 0000000000000000
1010111101011000 0000000000000000
1010101100100000 0000000000000000
1010011100010001 0000000000000000
1010001100101100 0000000000000000
1001111101110011 0000000000000000
1001101111101001 0000000000000000
1001100010001110 0000000000000000
1001010101100101 0000000000000000
1001001001101111 0000000000000000
1000111110101110 0000000000000000
1000110100100010 0000000000000000
1000101011001100 0000000000000000
1000100010101111 0000000000000000
1000011011001011 0000000000000000
1000010100100001 0000000000000000
1000001110110010 0000000000000000
1000001001111110 0000000000000000
1000000110000110 0000000000000000
1000000011001011 0000000000000000
1000000001001100 0000000000000000
1000000000001011 0000000000000000
1000000000000110 0000000000000000
1000000000111111 0000000000000000
1000000010110101 0000000000000000
1000000101101000 0000000000000000
1000001001010111 0000000000000000
1000001110000010 0000000000000000
1000010011101001 0000000000000000
1000011010001011 0000000000000000
1000100001100110 0000000000000000
1000101001111011 0000000000000000
1000110011001000 0000000000000000
1000111101001101 0000000000000000
1001001000000111 0000000000000000
1001010011110101 0000000000000000
1001100000010111 0000000000000000
1001101101101011 0000000000000000
1001111011101110 0000000000000000
1010001010100000 0000000000000000
1010011001111111 0000000000000000
1010101010001001 0000000000000000
1010111010111011 0000000000000000
1011001100010100 0000000000000000
1011011110010010 0000000000000000
1011110000110011 0000000000000000
1100000011110100 0000000000000000
1100010111010011 0000000000000000
1100101011001110 0000000000000000
1100111111100010 0000000000000000
1101010100001101 0000000000000000
1101101001001101 0000000000000000
1101111110011111 0000000000000000
1110010100000001 0000000000000000
1110101001101111 0000000000000000
1110111111101000 0000000000000000
1111010101101000 0000000000000000
1111101011101101 0000000000000000
0000000001110100 0000000000000000
0000010111111100 0000000000000000
0000101110000001 0000000000000000
0001000100000000 0000000000000000
0001011001110111 0000000000000000
0001101111100011 0000000000000000
0010000101000010 0000000000000000
0010011010010001 0000000000000000
0010101111001110 0000000000000000
0011000011110110 0000000000000000
0011011000000110 0000000000000000
0011101011111101 0000000000000000
0011111111010111 0000000000000000
0100010010010011 0000000000000000
0100100100101110 0000000000000000
0100110110100110 0000000000000000
0101000111111001 0000000000000000
0101011000100101 0000000000000000
0101101000100111 0000000000000000
0101110111111111 0000000000000000
0110000110101001 0000000000000000
0110010100100101 0000000000000000
0110100001110000 0000000000000000
0110101110001010 0000000000000000
0110111001110000 0000000000000000
0111000100100001 0000000000000000
0111001110011100 0000000000000000
0111010111100000 0000000000000000
0111011111101100 0000000000000000
0111100110111110 0000000000000000
0111101101010110 0000000000000000
0111110010110011 0000000000000000
0111110111010101 0000000000000000
0111111010111010 0000000000000000
0111111101100011 0000000000000000
0111111111001111 0000000000000000
0111111111111101 0000000000000000
0111111111101111 0000000000000000
0111111110100011 0000000000000000
0111111100011011 0000000000000000
0111111001010101 0000000000000000
0111110101010011 0000000000000000
0111110000010110 0000000000000000
0111101010011101 0000000000000000
0111100011101001 0000000000000000
0111011011111011 0000000000000000
0111010011010101 0000000000000000
0111001001110111 0000000000000000
0110111111100010 0000000000000000
0110110100010111 0000000000000000
0110101000011001 0000000000000000
0110011011100111 0000000000000000
0110001110000101 0000000000000000
0101111111110011 0000000000000000
0101110000110011 0000000000000000
0101100001000111 0000000000000000
0101010000110001 0000000000000000
0100111111110010 0000000000000000
0100101110001101 0000000000000000
0100011100000100 0000000000000000
0100001001011010 0000000000000000
0011110110001111 0000000000000000
0011100010100111 0000000000000000
0011001110100100 0000000000000000
0010111010001000 0000000000000000
0010100101010110 0000000000000000
0010010000010001 0000000000000000
0001111010111010 0000000000000000
0001100101010100 0000000000000000
0001001111100010 0000000000000000
0000111001100111 0000000000000000
0000100011100101 0000000000000000
0000001101011110 0000000000000000
1111110111010111 0000000000000000
1111100001010000 0000000000000000
1111001011001101 0000000000000000
1110110101010000 0000000000000000
1110011111011100 0000000000000000
1110001001110011 0000000000000000
1101110100011001 0000000000000000
1101011111001111 0000000000000000
1101001010011001 0000000000000000
1100110101111000 0000000000000000
1100100001101111 0000000000000000
1100001110000001 0000000000000000
1011111010110000 0000000000000000
1011100111111110 0000000000000000
1011010101101110 0000000000000000
1011000100000001 0000000000000000
1010110010111010 0000000000000000
1010100010011011 0000000000000000
1010010010100101 0000000000000000
1010000011011011 0000000000000000
1001110100111111 0000000000000000
1001100111010010 0000000000000000
1001011010010110 0000000000000000
1001001110001100 0000000000000000
1001000010110110 0000000000000000
1000111000010101 0000000000000000
1000101110101011 0000000000000000
1000100101111000 0000000000000000
1000011101111110 0000000000000000
1000010110111110 0000000000000000
1000010000111000 0000000000000000
1000001011101101 0000000000000000
1000000111011110 0000000000000000
1000000100001011 0000000000000000
1000000001110101 0000000000000000
1000000000011100 0000000000000000
1000000000000001 0000000000000000
1000000000100010 0000000000000000
1000000010000000 0000000000000000
1000000100011100 0000000000000000
1000000111110100 0000000000000000
1000001100001000 0000000000000000
1000010001011000 0000000000000000
1000010111100100 0000000000000000
1000011110101001 0000000000000000
1000100110101000 0000000000000000
1000101111100000 0000000000000000
1000111001001111 0000000000000000
1001000011110101 0000000000000000
1001001111001111 0000000000000000
1001011011011110 0000000000000000
1001101000011110 0000000000000000
1001110110010000 0000000000000000
1010000100110000 0000000000000000
1010010011111110 0000000000000000
1010100011110111 0000000000000000
1010110100011010 0000000000000000
1011000101100101 0000000000000000
1011010111010101 0000000000000000
1011101001101000 0000000000000000
1011111100011101 0000000000000000
1100001111110001 0000000000000000
1100100011100010 0000000000000000
1100110111101100 0000000000000000
1101001100001111 0000000000000000
1101100001001000 0000000000000000
1101110110010011 0000000000000000
1110001011101111 0000000000000000
1110100001011000 0000000000000000
1110110111001101 0000000000000000
1111001101001011 0000000000000000
1111100011001111 0000000000000000
1111111001010110 0000000000000000
0000001111011101 0000000000000000
0000100101100011 0000000000000000
0000111011100101 0000000000000000
0001010001011111 0000000000000000
0001100111010000 0000000000000000
0001111100110101 0000000000000000
0010010010001010 0000000000000000
0010100111001110 0000000000000000
0010111011111110 0000000000000000
0011010000011000 0000000000000000
0011100100011001 0000000000000000
0011110111111110 0000000000000000
0100001011000110 0000000000000000
0100011101101110 0000000000000000
0100101111110011 0000000000000000
0101000001010101 0000000000000000
0101010010010000 0000000000000000
0101100010100010 0000000000000000
0101110010001011 0000000000000000
0110000001000111 0000000000000000
0110001111010100 0000000000000000
0110011100110011 0000000000000000
0110101001011111 0000000000000000
0110110101011001 0000000000000000
0111000000011111 0000000000000000
0111001010101111 0000000000000000
0111010100001001 0000000000000000
0111011100101010 0000000000000000
0111100100010010 0000000000000000
0111101011000001 0000000000000000
0111110000110100 0000000000000000
0111110101101101 0000000000000000
0111111001101001 0000000000000000
0111111100101001 0000000000000000
0111111110101101 0000000000000000
0111111111110011 0000000000000000
0111111111111100 0000000000000000
0111111111000111 0000000000000000
0111111101010110 0000000000000000
0111111010101000 0000000000000000
0111110110111101 0000000000000000
0111110010010111 0000000000000000
0111101100110100 0000000000000000
0111100110010111 0000000000000000
0111011110111111 0000000000000000
0111010110101111 0000000000000000
0111001101100110 0000000000000000
0111000011100110 0000000000000000
0110111000110000 0000000000000000
0110101101000101 0000000000000000
0110100000100111 0000000000000000
0110010011010111 0000000000000000
0110000101010111 0000000000000000
0101110110101000 0000000000000000
0101100111001101 0000000000000000
0101010111000111 0000000000000000
0101000110010111 0000000000000000
0100110101000001 0000000000000000
0100100011000110 0000000000000000
0100010000101000 0000000000000000
0011111101101001 0000000000000000
0011101010001100 0000000000000000
0011010110010011 0000000000000000
0011000010000001 0000000000000000
0010101101010111 0000000000000000
0010011000011001 0000000000000000
0010000011001000 0000000000000000
0001101101101000 0000000000000000
0001010111111010 0000000000000000
0001000010000010 0000000000000000
0000101100000010 0000000000000000
0000010101111101 0000000000000000
1111111111110110 0000000000000000
1111101001101111 0000000000000000
1111010011101010 0000000000000000
1110111101101010 0000000000000000
1110100111110010 0000000000000000
1110010010000101 0000000000000000
1101111100100101 0000000000000000
1101100111010100 0000000000000000
1101010010010110 0000000000000000
1100111101101101 0000000000000000
1100101001011010 0000000000000000
1100010101100010 0000000000000000
1100000010000101 0000000000000000
1011101111000111 0000000000000000
1011011100101010 0000000000000000
1011001010101111 0000000000000000
1010111001011001 0000000000000000
1010101000101010 0000000000000000
1010011000100101 0000000000000000
1010001001001010 0000000000000000
1001111010011100 0000000000000000
1001101100011101 0000000000000000
1001011111001101 0000000000000000
1001010010110000 0000000000000000
1001000111000110 0000000000000000
1000111100010001 0000000000000000
1000110010010001 0000000000000000
1000101001001001 0000000000000000
1000100000111001 0000000000000000
1000011001100011 0000000000000000
1000010011000110 0000000000000000
1000001101100101 0000000000000000
1000001000111111 0000000000000000
1000000101010101 0000000000000000
1000000010101000 0000000000000000
1000000000110111 0000000000000000
1000000000000100 0000000000000000
1000000000001110 0000000000000000
1000000001010101 0000000000000000
1000000011011001 0000000000000000
1000000110011010 0000000000000000
1000001010010111 0000000000000000
1000001111010000 0000000000000000
1000010101000101 0000000000000000
1000011011110100 0000000000000000
1000100011011101 0000000000000000
1000101100000000 0000000000000000
1000110101011010 0000000000000000
1000111111101011 0000000000000000
1001001010110001 0000000000000000
1001010110101100 0000000000000000
1001100011011001 0000000000000000
1001110000111000 0000000000000000
1001111111000111 0000000000000000
